numInitialJobs,queueServiceTime,numTandems,numQueues,queueDelay,switchDelay,communication,numPartitions,cmdline,simulated_time,elapsed_seconds,events_simulated,ev-per-sec,seq-ev-per-sec,speedup
2,exponential(10s),120,10,1s,100s,mt-np,4,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-4']",100973.99313290369,10.0016,14694941.0,1469259.018557031,472252.97226546623,3.111169446978346
2,exponential(10s),120,10,1s,100s,mt-np,5,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-5']",118895.90675017463,10.0021,17288423.0,1728479.319342938,472252.97226546623,3.6600708113093945
2,exponential(10s),120,10,1s,100s,mt-np,6,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-6']",131396.64283901325,10.0009,19109951.0,1910823.1259186673,472252.97226546623,4.046185494084178
2,exponential(10s),120,10,1s,100s,mt-np,7,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-7']",143058.4147285718,10.0019,20811419.0,2080746.5581539508,472252.97226546623,4.405999920280664
2,exponential(10s),120,10,1s,100s,mt-np,8,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-8']",158578.96573600612,10.0015,23088451.0,2308498.8251762236,472252.97226546623,4.888267434510827
2,exponential(10s),120,10,1s,100s,mt-np,9,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-9']",129412.54275983591,10.0035,18850129.0,1884353.3763182885,472252.97226546623,3.9901355565403245
2,exponential(10s),120,10,1s,100s,mt-np,10,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-10']",142327.13720528982,10.0018,20718589.0,2071486.0325141477,472252.97226546623,4.386390672306259
2,exponential(10s),120,10,1s,100s,mt-np,11,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-11']",144260.4107758303,10.14,21004469.0,2071446.6469428006,472252.97226546623,4.38630727299771
2,exponential(10s),120,10,1s,100s,mt-np,12,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-12']",157476.690240632,10.077,22917408.0,2274229.234891337,472252.97226546623,4.815701262781954
2,exponential(10s),120,10,1s,100s,mt-np,13,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-13']",165106.50474597304,10.0023,24019840.0,2401431.6707157353,472252.97226546623,5.0850535872664135
2,exponential(10s),120,10,1s,100s,mt-np,14,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-14']",172907.99501561557,10.0404,25148088.0,2504689.8529939046,472252.97226546623,5.303703735264054
2,exponential(10s),120,10,1s,100s,mt-np,15,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-15']",195202.3873058514,10.0083,28407874.0,2838431.5018534614,472252.97226546623,6.010404737607246
2,exponential(10s),120,10,1s,100s,mt-np,16,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=100s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-16']",189467.64102570628,10.004,27576707.0,2756568.0727708917,472252.97226546623,5.8370581757214435
2,exponential(10s),120,10,1s,1000s,mt-mem-msgpacking,2,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-2']",230688.94081443647,10.0008,10281802.0,1028097.9521638269,555680.3455723543,1.8501607270361156
2,exponential(10s),120,10,1s,1000s,mt-mem-msgpacking,3,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-3']",330949.83363639325,10.002,14742938.0,1473999.0001999598,555680.3455723543,2.652602367430742
2,exponential(10s),120,10,1s,1000s,mt-mem-msgpacking,4,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-4']",410828.1295296886,10.0015,18317744.0,1831499.6750487427,555680.3455723543,3.2959590700698373
2,exponential(10s),120,10,1s,1000s,mt-mem-msgpacking,5,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-5']",526444.4024306161,10.0023,23462074.0,2345667.8963838317,555680.3455723543,4.221254026841239
2,exponential(10s),120,10,1s,1000s,mt-mem-msgpacking,6,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-6']",615981.9647349438,10.0014,27442624.0,2743878.2570440136,555680.3455723543,4.93787170791114
2,exponential(10s),120,10,1s,1000s,mt-mem-msgpacking,7,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-7']",670796.8096360686,10.0019,29894428.0,2988874.9137663846,555680.3455723543,5.378766655293205
2,exponential(10s),120,10,1s,1000s,mt-mem-msgpacking,8,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-8']",788200.9407307735,10.0021,35109427.0,3510205.556833065,555680.3455723543,6.316951075923931
2,exponential(10s),120,10,1s,1000s,mt-mem-msgpacking,9,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-9']",640911.611650801,10.0641,28572771.0,2839078.606134677,555680.3455723543,5.109193853546157
2,exponential(10s),120,10,1s,1000s,mt-mem-msgpacking,10,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-10']",688088.1538245231,10.0525,30672320.0,3051213.1310619246,555680.3455723543,5.490950247518932
2,exponential(10s),120,10,1s,1000s,mt-mem-msgpacking,11,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-11']",742044.4120159914,10.1127,33069192.0,3270065.5611261087,555680.3455723543,5.884796155167087
2,exponential(10s),120,10,1s,1000s,mt-mem-msgpacking,12,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-12']",795666.2733100915,10.0036,35452071.0,3543931.2847374943,555680.3455723543,6.3776437532395045
2,exponential(10s),120,10,1s,1000s,mt-mem-msgpacking,13,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-13']",820255.7675339798,10.1478,36533675.0,3600157.1769250478,555680.3455723543,6.47882763104904
2,exponential(10s),120,10,1s,1000s,mt-mem-msgpacking,14,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-14']",871070.1184591439,10.0004,38808941.0,3880738.870445182,555680.3455723543,6.983761260168373
2,exponential(10s),120,10,1s,1000s,mt-mem-msgpacking,15,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-15']",960910.7967705097,10.0012,42801095.0,4279595.948486181,555680.3455723543,7.701542771101918
2,exponential(10s),120,10,1s,1000s,mt-mem-msgpacking,16,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=false', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-16']",957725.6677719614,10.0019,42673636.0,4266552.954938562,555680.3455723543,7.67807065507056
2,exponential(10s),120,10,1s,1000s,mt-mem-msgptrpassing,2,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-2']",234854.79358987368,10.0016,10466304.0,1046462.965925452,555680.3455723543,1.8832103281385424
2,exponential(10s),120,10,1s,1000s,mt-mem-msgptrpassing,3,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-3']",340226.8831209974,10.0014,15159296.0,1515717.399564061,555680.3455723543,2.727678622505287
2,exponential(10s),120,10,1s,1000s,mt-mem-msgptrpassing,4,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-4']",432682.09693442273,10.0019,19284039.0,1928037.5728611567,555680.3455723543,3.469688262728216
2,exponential(10s),120,10,1s,1000s,mt-mem-msgptrpassing,5,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-5']",541089.0933972305,10.0015,24107065.0,2410344.9482577615,555680.3455723543,4.337646575883642
2,exponential(10s),120,10,1s,1000s,mt-mem-msgptrpassing,6,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-6']",648487.059281358,10.0021,28892073.0,2888600.6938542905,555680.3455723543,5.19831359318461
2,exponential(10s),120,10,1s,1000s,mt-mem-msgptrpassing,7,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-7']",695778.815681102,10.0017,31004700.0,3099943.009688353,555680.3455723543,5.578644331023427
2,exponential(10s),120,10,1s,1000s,mt-mem-msgptrpassing,8,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-8']",823514.5791205544,10.0011,36695378.0,3669134.195238524,555680.3455723543,6.602958381512114
2,exponential(10s),120,10,1s,1000s,mt-mem-msgptrpassing,9,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-9']",658416.8148330081,10.0021,29341697.0,2933553.653732716,555680.3455723543,5.2792107496822425
2,exponential(10s),120,10,1s,1000s,mt-mem-msgptrpassing,10,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-10']",697603.9791661011,10.1023,31093081.0,3077821.9811330093,555680.3455723543,5.538835421581869
2,exponential(10s),120,10,1s,1000s,mt-mem-msgptrpassing,11,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-11']",752378.0547361784,10.0683,33533425.0,3330594.5392966038,555680.3455723543,5.993723848314394
2,exponential(10s),120,10,1s,1000s,mt-mem-msgptrpassing,12,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-12']",822684.7825266644,10.2174,36666679.0,3588650.635190949,555680.3455723543,6.45812050720386
2,exponential(10s),120,10,1s,1000s,mt-mem-msgptrpassing,13,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-13']",838554.567267051,10.004,37349194.0,3733426.0295881648,555680.3455723543,6.718657694726835
2,exponential(10s),120,10,1s,1000s,mt-mem-msgptrpassing,14,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-14']",909327.9540745023,10.0877,40498914.0,4014682.6333059072,555680.3455723543,7.224805889383687
2,exponential(10s),120,10,1s,1000s,mt-mem-msgptrpassing,15,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-15']",1020413.6076762477,10.0051,45463672.0,4544049.734635335,555680.3455723543,8.17745268631903
2,exponential(10s),120,10,1s,1000s,mt-mem-msgptrpassing,16,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cMultithreadedCommunications', '--parsim-multithreaded-comm-send-pointers=true', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-16']",1021034.2281046129,10.0018,45476127.0,4546794.277030135,555680.3455723543,8.182391753206437
